idCommune,idVoie,idAdresse
1982_C,13849_V,1020_A
2009_C,13960_V,1021_A
2025_C,14027_V,1022_A
2027_C,14054_V,1023_A
2081_C,14182_V,1024_A
2135_C,14475_V,1025_A
2136_C,14467_V,1026_A
2136_C,14520_V,1027_A
2349_C,16008_V,1028_A
2203_C,14881_V,1029_A
2203_C,15018_V,1030_A
2213_C,15066_V,1031_A
3107_C,25805_V,1032_A
3107_C,25810_V,1033_A
3107_C,25813_V,1034_A
2227_C,15013_V,1035_A
2229_C,15031_V,1036_A
3113_C,26976_V,1037_A
3113_C,27011_V,1038_A
3113_C,27026_V,1039_A
3113_C,27073_V,1040_A
3059_C,25105_V,1041_A
3111_C,26501_V,1042_A
3111_C,26510_V,1043_A
3111_C,26533_V,1044_A
3111_C,26535_V,1045_A
3111_C,26553_V,1046_A
2284_C,15643_V,1047_A
2287_C,15644_V,1048_A
2300_C,15615_V,1049_A
2319_C,15598_V,1050_A
2320_C,15606_V,1051_A
2336_C,15933_V,1052_A
2348_C,16058_V,1053_A
2350_C,16105_V,1054_A
2350_C,16146_V,1055_A
2981_C,24188_V,1056_A
2966_C,23891_V,1057_A
2776_C,19819_V,1058_A
2435_C,17165_V,1059_A
2438_C,17175_V,1060_A
2447_C,17168_V,1061_A
2768_C,19818_V,1062_A
2768_C,19821_V,1063_A
2508_C,17581_V,1064_A
2551_C,17852_V,1065_A
2553_C,17851_V,1066_A
2557_C,17836_V,1067_A
2561_C,18232_V,1068_A
2566_C,18284_V,1069_A
2626_C,18730_V,1070_A
3115_C,27423_V,1071_A
2642_C,18820_V,1072_A
2866_C,21014_V,1073_A
2866_C,21018_V,1074_A
2773_C,19809_V,1075_A
2775_C,19845_V,1076_A
2784_C,19812_V,1077_A
2922_C,22450_V,1078_A
2787_C,19923_V,1079_A
2788_C,20087_V,1080_A
3119_C,28528_V,1081_A
3119_C,28533_V,1082_A
3119_C,28544_V,1083_A
3119_C,28563_V,1084_A
2886_C,21726_V,1085_A
2813_C,20150_V,1086_A
2822_C,20197_V,1087_A
2930_C,22583_V,1088_A
3108_C,26115_V,1089_A
3108_C,26198_V,1090_A
3108_C,26212_V,1091_A
2978_C,24221_V,1092_A
3061_C,25008_V,1093_A
3114_C,26995_V,1094_A
3114_C,27039_V,1095_A
3120_C,28959_V,1096_A
3120_C,28966_V,1097_A
3120_C,28982_V,1098_A
3120_C,28993_V,1099_A
3121_C,29425_V,1100_A
3121_C,29474_V,1101_A
2_C,2_V,1102_A
3110_C,26023_V,1103_A
6_C,7_V,1104_A
2874_C,21068_V,1105_A
2874_C,21078_V,1106_A
2872_C,21052_V,1107_A
2872_C,21053_V,1108_A
2490_C,17447_V,1109_A
2908_C,6839_V,1110_A
2668_C,19017_V,1111_A
142_C,512_V,1112_A
142_C,720_V,1113_A
142_C,721_V,1114_A
1129_C,8132_V,1115_A
2893_C,21541_V,1116_A
594_C,4464_V,1117_A
161_C,1059_V,1118_A
2862_C,20441_V,1119_A
2862_C,20483_V,1120_A
198_C,1216_V,1121_A
198_C,1237_V,1122_A
200_C,1230_V,1123_A
2990_C,24504_V,1124_A
205_C,1516_V,1125_A
2341_C,15991_V,1126_A
3118_C,28027_V,1127_A
222_C,1583_V,1128_A
223_C,1581_V,1129_A
224_C,1580_V,1130_A
2875_C,1846_V,1131_A
2875_C,21369_V,1132_A
2875_C,21386_V,1133_A
2875_C,21395_V,1134_A
2875_C,21406_V,1135_A
271_C,1879_V,1136_A
276_C,1887_V,1137_A
2890_C,21564_V,1138_A
1957_C,13708_V,1139_A
1535_C,10909_V,1140_A
292_C,2061_V,1141_A
293_C,2062_V,1142_A
295_C,2090_V,1143_A
297_C,2077_V,1144_A
297_C,2097_V,1145_A
2280_C,15400_V,1146_A
308_C,2346_V,1147_A
309_C,2350_V,1148_A
310_C,2347_V,1149_A
312_C,2340_V,1150_A
2945_C,23327_V,1151_A
315_C,2634_V,1152_A
315_C,2664_V,1153_A
317_C,2631_V,1154_A
321_C,2750_V,1155_A
321_C,2773_V,1156_A
325_C,2855_V,1157_A
337_C,3000_V,1158_A
1658_C,3172_V,1159_A
361_C,3198_V,1160_A
2380_C,16673_V,1161_A
2870_C,20921_V,1162_A
777_C,5631_V,1163_A
759_C,5423_V,1164_A
407_C,3550_V,1165_A
3105_C,25666_V,1166_A
3105_C,25670_V,1167_A
3105_C,25687_V,1168_A
3116_C,27468_V,1169_A
3116_C,27472_V,1170_A
3116_C,27475_V,1171_A
3116_C,27482_V,1172_A
2867_C,20922_V,1173_A
588_C,4440_V,1174_A
613_C,4573_V,1175_A
619_C,4588_V,1176_A
649_C,4766_V,1177_A
1318_C,9602_V,1178_A
3123_C,29767_V,1179_A
1021_C,7535_V,1180_A
1022_C,7514_V,1181_A
1022_C,7534_V,1182_A
686_C,5046_V,1183_A
1317_C,9623_V,1184_A
761_C,5432_V,1185_A
786_C,6041_V,1186_A
786_C,6051_V,1187_A
788_C,6043_V,1188_A
1442_C,6053_V,1189_A
1587_C,11377_V,1190_A
2940_C,22915_V,1191_A
2861_C,20433_V,1192_A
2769_C,19669_V,1193_A
1003_C,6772_V,1194_A
2977_C,20938_V,1195_A
932_C,6940_V,1196_A
1511_C,10859_V,1197_A
2879_C,21467_V,1198_A
1429_C,10288_V,1199_A
2864_C,8083_V,1200_A
2864_C,20506_V,1201_A
1134_C,8142_V,1202_A
1137_C,8166_V,1203_A
1850_C,12547_V,1204_A
1850_C,12560_V,1205_A
2191_C,14860_V,1206_A
2980_C,24045_V,1207_A
1534_C,10908_V,1208_A
3112_C,26406_V,1209_A
2937_C,22897_V,1210_A
2937_C,22924_V,1211_A
1244_C,8860_V,1212_A
3047_C,24973_V,1213_A
1305_C,9461_V,1214_A
3109_C,26022_V,1215_A
2099_C,9731_V,1216_A
1378_C,10055_V,1217_A
1389_C,10056_V,1218_A
3117_C,27680_V,1219_A
3117_C,27682_V,1220_A
1540_C,10920_V,1221_A
1590_C,11381_V,1222_A
2863_C,20501_V,1223_A
1625_C,11621_V,1224_A
1679_C,11827_V,1225_A
1690_C,11843_V,1226_A
2206_C,14880_V,1227_A
1721_C,12019_V,1228_A
1803_C,12369_V,1229_A
1852_C,12536_V,1230_A
1852_C,12540_V,1231_A
1853_C,12555_V,1232_A
1860_C,12554_V,1233_A
3122_C,29264_V,1234_A
3122_C,29273_V,1235_A
3122_C,29280_V,1236_A
2883_C,21512_V,1237_A
1904_C,13457_V,1238_A
2669_C,13651_V,1239_A
2910_C,22113_V,1240_A
2009_C,13926_V,1241_A
2030_C,14038_V,1242_A
2100_C,14281_V,1243_A
2159_C,14644_V,1244_A
2203_C,14870_V,1245_A
2204_C,14871_V,1246_A
3113_C,26817_V,1247_A
3113_C,26829_V,1248_A
3111_C,26387_V,1249_A
2739_C,19329_V,1250_A
2277_C,15397_V,1251_A
2278_C,15421_V,1252_A
2292_C,15427_V,1253_A
2344_C,15947_V,1254_A
2345_C,15962_V,1255_A
2356_C,16292_V,1256_A
2370_C,16325_V,1257_A
2901_C,21974_V,1258_A
2966_C,23783_V,1259_A
2382_C,16675_V,1260_A
2405_C,17017_V,1261_A
2768_C,19675_V,1262_A
2927_C,19632_V,1263_A
3115_C,27346_V,1264_A
2640_C,18779_V,1265_A
3124_C,29764_V,1266_A
2742_C,19349_V,1267_A
2742_C,19362_V,1268_A
2751_C,19363_V,1269_A
2866_C,20873_V,1270_A
2866_C,20928_V,1271_A
3119_C,28383_V,1272_A
3119_C,28397_V,1273_A
3119_C,28406_V,1274_A
2886_C,21515_V,1275_A
2807_C,20137_V,1276_A
2839_C,20265_V,1277_A
2842_C,20269_V,1278_A
2884_C,21513_V,1279_A
2904_C,21980_V,1280_A
2917_C,22374_V,1281_A
3108_C,26006_V,1282_A
3108_C,26010_V,1283_A
3108_C,26017_V,1284_A
3108_C,26043_V,1285_A
3023_C,24792_V,1286_A
3051_C,24978_V,1287_A
3060_C,25003_V,1288_A
3075_C,25489_V,1289_A
3120_C,28833_V,1290_A
3120_C,28844_V,1291_A
3121_C,29262_V,1292_A
3121_C,29304_V,1293_A
3_C,10_V,1294_A
5_C,31_V,1295_A
14_C,21_V,1296_A
49_C,174_V,1297_A
147_C,884_V,1298_A
2865_C,20474_V,1299_A
73_C,253_V,1300_A
88_C,282_V,1301_A
112_C,419_V,1302_A
114_C,421_V,1303_A
2668_C,19018_V,1304_A
142_C,511_V,1305_A
142_C,723_V,1306_A
146_C,883_V,1307_A
2189_C,10882_V,1308_A
2982_C,24065_V,1309_A
160_C,1058_V,1310_A
2862_C,20380_V,1311_A
201_C,1247_V,1312_A
203_C,1246_V,1313_A
2190_C,14905_V,1314_A
2889_C,21610_V,1315_A
2282_C,15436_V,1316_A
3118_C,14498_V,1317_A
3118_C,28041_V,1318_A
3118_C,28050_V,1319_A
3118_C,28056_V,1320_A
3118_C,28076_V,1321_A
221_C,1589_V,1322_A
222_C,1599_V,1323_A
223_C,1600_V,1324_A
224_C,1585_V,1325_A
2843_C,20287_V,1326_A
651_C,4776_V,1327_A
248_C,1770_V,1328_A
2875_C,21398_V,1329_A
2875_C,21420_V,1330_A
2875_C,21425_V,1331_A
2875_C,21433_V,1332_A
2875_C,21439_V,1333_A
2201_C,1848_V,1334_A
2958_C,23800_V,1335_A
2933_C,22707_V,1336_A
2933_C,22709_V,1337_A
2933_C,22723_V,1338_A
1578_C,11176_V,1339_A
2890_C,21534_V,1340_A
2890_C,21570_V,1341_A
2377_C,16681_V,1342_A
294_C,2066_V,1343_A
2280_C,15451_V,1344_A
309_C,2370_V,1345_A
309_C,2421_V,1346_A
310_C,2389_V,1347_A
312_C,2360_V,1348_A
314_C,2380_V,1349_A
1688_C,11840_V,1350_A
316_C,2641_V,1351_A
317_C,2651_V,1352_A
317_C,2668_V,1353_A
318_C,2660_V,1354_A
323_C,2832_V,1355_A
325_C,2816_V,1356_A
337_C,3001_V,1357_A
338_C,3010_V,1358_A
3025_C,24811_V,1359_A
365_C,3237_V,1360_A
369_C,3225_V,1361_A
2380_C,16694_V,1362_A
777_C,5626_V,1363_A
2976_C,24057_V,1364_A
759_C,5424_V,1365_A
759_C,5657_V,1366_A
3105_C,25669_V,1367_A
3105_C,25684_V,1368_A
3105_C,25698_V,1369_A
3105_C,25702_V,1370_A
1646_C,11689_V,1371_A
3106_C,25712_V,1372_A
2894_C,21584_V,1373_A
475_C,3901_V,1374_A
2885_C,21569_V,1375_A
2885_C,21572_V,1376_A
487_C,3971_V,1377_A
3116_C,27498_V,1378_A
3116_C,27505_V,1379_A
2867_C,20924_V,1380_A
557_C,4272_V,1381_A
557_C,4278_V,1382_A
3068_C,25314_V,1383_A
589_C,4443_V,1384_A
616_C,4578_V,1385_A
649_C,4797_V,1386_A
652_C,4789_V,1387_A
654_C,4777_V,1388_A
3123_C,29765_V,1389_A
714_C,5130_V,1390_A
714_C,5147_V,1391_A
714_C,5150_V,1392_A
1021_C,7509_V,1393_A
1021_C,7515_V,1394_A
1021_C,7516_V,1395_A
685_C,5045_V,1396_A
2343_C,15945_V,1397_A
1317_C,9361_V,1398_A
717_C,5139_V,1399_A
1994_C,13869_V,1400_A
2791_C,19992_V,1401_A
791_C,6072_V,1402_A
1587_C,11378_V,1403_A
2163_C,14661_V,1404_A
2163_C,14666_V,1405_A
2861_C,20453_V,1406_A
2861_C,20493_V,1407_A
1241_C,8869_V,1408_A
877_C,6547_V,1409_A
881_C,6580_V,1410_A
2381_C,16687_V,1411_A
933_C,6959_V,1412_A
933_C,6965_V,1413_A
1511_C,10862_V,1414_A
979_C,7213_V,1415_A
979_C,7214_V,1416_A
2947_C,23367_V,1417_A
2285_C,15411_V,1418_A
1429_C,10287_V,1419_A
2365_C,16313_V,1420_A
1064_C,7956_V,1421_A
1108_C,8075_V,1422_A
1130_C,8134_V,1423_A
1137_C,8160_V,1424_A
2980_C,24059_V,1425_A
1571_C,11127_V,1426_A
1199_C,8677_V,1427_A
3112_C,26398_V,1428_A
2937_C,22916_V,1429_A
2868_C,20898_V,1430_A
2868_C,20925_V,1431_A
1257_C,9218_V,1432_A
3052_C,9468_V,1433_A
1320_C,9609_V,1434_A
1322_C,9620_V,1435_A
2741_C,19336_V,1436_A
1335_C,9787_V,1437_A
1436_C,10348_V,1438_A
1441_C,10388_V,1439_A
1465_C,10587_V,1440_A
1465_C,10588_V,1441_A
1469_C,10595_V,1442_A
2942_C,22963_V,1443_A
3117_C,27683_V,1444_A
3117_C,27704_V,1445_A
3117_C,27715_V,1446_A
2468_C,17318_V,1447_A
1516_C,10876_V,1448_A
1573_C,11130_V,1449_A
1659_C,11734_V,1450_A
3022_C,22405_V,1451_A
1737_C,12070_V,1452_A
1765_C,12173_V,1453_A
2342_C,15952_V,1454_A
1828_C,12452_V,1455_A
1852_C,12556_V,1456_A
1853_C,12593_V,1457_A
3122_C,29271_V,1458_A
3122_C,29310_V,1459_A
1879_C,13235_V,1460_A
1880_C,13223_V,1461_A
1896_C,13450_V,1462_A
1904_C,13455_V,1463_A
1924_C,13575_V,1464_A
1952_C,13700_V,1465_A
1956_C,13706_V,1466_A
1976_C,13813_V,1467_A
1990_C,13857_V,1468_A
2968_C,23812_V,1469_A
2429_C,17089_V,1470_A
2429_C,17091_V,1471_A
2027_C,14031_V,1472_A
2934_C,22721_V,1473_A
2069_C,14134_V,1474_A
2944_C,23322_V,1475_A
2095_C,14314_V,1476_A
2104_C,14285_V,1477_A
2114_C,14312_V,1478_A
2116_C,14316_V,1479_A
2905_C,22013_V,1480_A
2905_C,22018_V,1481_A
2152_C,14607_V,1482_A
2159_C,14643_V,1483_A
2196_C,14857_V,1484_A
2198_C,14859_V,1485_A
2198_C,14861_V,1486_A
2213_C,14890_V,1487_A
3107_C,25696_V,1488_A
2230_C,15357_V,1489_A
3113_C,26807_V,1490_A
3111_C,26397_V,1491_A
3111_C,26441_V,1492_A
2252_C,15302_V,1493_A
2289_C,15461_V,1494_A
2367_C,16311_V,1495_A
2841_C,20285_V,1496_A
2746_C,19381_V,1497_A
2981_C,24061_V,1498_A
2981_C,24091_V,1499_A
2358_C,16316_V,1500_A
2358_C,16323_V,1501_A
2903_C,21979_V,1502_A
2432_C,17092_V,1503_A
2474_C,17379_V,1504_A
2497_C,17475_V,1505_A
2497_C,17480_V,1506_A
2497_C,17481_V,1507_A
2501_C,17477_V,1508_A
2509_C,17534_V,1509_A
2550_C,17708_V,1510_A
2551_C,17685_V,1511_A
2551_C,17715_V,1512_A
2554_C,17705_V,1513_A
2561_C,18080_V,1514_A
2600_C,18628_V,1515_A
2629_C,18722_V,1516_A
3115_C,27351_V,1517_A
2636_C,18767_V,1518_A
2653_C,18906_V,1519_A
2653_C,18907_V,1520_A
2673_C,19100_V,1521_A
3124_C,29788_V,1522_A
2705_C,19216_V,1523_A
2735_C,19327_V,1524_A
2744_C,19345_V,1525_A
2747_C,19341_V,1526_A
2757_C,19366_V,1527_A
2772_C,19682_V,1528_A
2792_C,19985_V,1529_A
3119_C,28410_V,1530_A
3119_C,28438_V,1531_A
2886_C,21529_V,1532_A
2886_C,21563_V,1533_A
2880_C,21430_V,1534_A
2887_C,21540_V,1535_A
2904_C,22016_V,1536_A
2928_C,22521_V,1537_A
2967_C,23810_V,1538_A
3108_C,26055_V,1539_A
3114_C,26814_V,1540_A
3114_C,26830_V,1541_A
3114_C,26833_V,1542_A
3120_C,28812_V,1543_A
3120_C,28813_V,1544_A
3120_C,28831_V,1545_A
3121_C,29265_V,1546_A
3121_C,29325_V,1547_A
2_C,15_V,1548_A
3110_C,26049_V,1549_A
3110_C,26099_V,1550_A
2874_C,21063_V,1551_A
147_C,906_V,1552_A
1004_C,5551_V,1553_A
2865_C,20447_V,1554_A
2865_C,20489_V,1555_A
83_C,283_V,1556_A
84_C,274_V,1557_A
90_C,286_V,1558_A
111_C,418_V,1559_A
142_C,522_V,1560_A
142_C,525_V,1561_A
142_C,529_V,1562_A
1122_C,8176_V,1563_A
2276_C,15480_V,1564_A
2979_C,24071_V,1565_A
2949_C,23361_V,1566_A
2897_C,22000_V,1567_A
160_C,1094_V,1568_A
2862_C,20462_V,1569_A
2862_C,20487_V,1570_A
201_C,1232_V,1571_A
201_C,1250_V,1572_A
200_C,1269_V,1573_A
203_C,1241_V,1574_A
2570_C,1256_V,1575_A
2190_C,14873_V,1576_A
2888_C,21616_V,1577_A
2341_C,15958_V,1578_A
222_C,1586_V,1579_A
222_C,1602_V,1580_A
2843_C,20284_V,1581_A
253_C,1809_V,1582_A
256_C,1835_V,1583_A
2875_C,21396_V,1584_A
2875_C,21427_V,1585_A
2875_C,21456_V,1586_A
278_C,1888_V,1587_A
278_C,1899_V,1588_A
1578_C,11152_V,1589_A
1578_C,11159_V,1590_A
1578_C,11160_V,1591_A
2890_C,21548_V,1592_A
2890_C,21566_V,1593_A
2929_C,22527_V,1594_A
1535_C,10911_V,1595_A
308_C,2366_V,1596_A
309_C,2398_V,1597_A
313_C,2358_V,1598_A
316_C,2643_V,1599_A
318_C,2670_V,1600_A
319_C,2802_V,1601_A
319_C,2829_V,1602_A
319_C,2838_V,1603_A
325_C,2804_V,1604_A
327_C,2796_V,1605_A
2873_C,21066_V,1606_A
336_C,3021_V,1607_A
336_C,3027_V,1608_A
337_C,3017_V,1609_A
337_C,3045_V,1610_A
365_C,3212_V,1611_A
366_C,3216_V,1612_A
2907_C,22117_V,1613_A
2870_C,20956_V,1614_A
2941_C,22923_V,1615_A
425_C,3650_V,1616_A
777_C,5698_V,1617_A
375_C,3423_V,1618_A
759_C,5422_V,1619_A
759_C,5426_V,1620_A
759_C,5431_V,1621_A
759_C,5457_V,1622_A
759_C,5659_V,1623_A
759_C,5668_V,1624_A
759_C,5705_V,1625_A
759_C,5707_V,1626_A
2749_C,19346_V,1627_A
3105_C,25701_V,1628_A
3105_C,25704_V,1629_A
2568_C,18110_V,1630_A
1884_C,13228_V,1631_A
3106_C,25692_V,1632_A
453_C,3818_V,1633_A
460_C,3843_V,1634_A
2894_C,21589_V,1635_A
490_C,3974_V,1636_A
1901_C,13461_V,1637_A
3116_C,27478_V,1638_A
3116_C,27480_V,1639_A
3116_C,27487_V,1640_A
3116_C,27496_V,1641_A
3055_C,24983_V,1642_A
2363_C,16328_V,1643_A
609_C,4584_V,1644_A
610_C,4562_V,1645_A
611_C,4566_V,1646_A
612_C,4568_V,1647_A
613_C,4576_V,1648_A
1318_C,9618_V,1649_A
3123_C,29783_V,1650_A
2674_C,19101_V,1651_A
714_C,5133_V,1652_A
714_C,5134_V,1653_A
714_C,5320_V,1654_A
683_C,5044_V,1655_A
1021_C,7522_V,1656_A
1021_C,7526_V,1657_A
2552_C,17696_V,1658_A
2552_C,17744_V,1659_A
2552_C,17745_V,1660_A
2552_C,17746_V,1661_A
716_C,5137_V,1662_A
729_C,5322_V,1663_A
742_C,5371_V,1664_A
786_C,6067_V,1665_A
786_C,6069_V,1666_A
1442_C,10384_V,1667_A
800_C,6064_V,1668_A
1176_C,8601_V,1669_A
2940_C,16009_V,1670_A
2940_C,22930_V,1671_A
836_C,6368_V,1672_A
2861_C,20490_V,1673_A
859_C,6442_V,1674_A
859_C,6459_V,1675_A
1241_C,8858_V,1676_A
1241_C,8862_V,1677_A
1241_C,8873_V,1678_A
1241_C,8878_V,1679_A
872_C,6572_V,1680_A
2948_C,23309_V,1681_A
2381_C,16684_V,1682_A
2381_C,16724_V,1683_A
2977_C,24100_V,1684_A
2977_C,24104_V,1685_A
2939_C,22913_V,1686_A
933_C,6962_V,1687_A
933_C,6977_V,1688_A
979_C,7209_V,1689_A
979_C,7219_V,1690_A
2752_C,19382_V,1691_A
2584_C,18496_V,1692_A
2386_C,16686_V,1693_A
2947_C,23308_V,1694_A
1014_C,7485_V,1695_A
1034_C,7749_V,1696_A
1062_C,7953_V,1697_A
1063_C,7940_V,1698_A
1064_C,7954_V,1699_A
1123_C,8211_V,1700_A
1125_C,8164_V,1701_A
1128_C,8193_V,1702_A
1850_C,12612_V,1703_A
2980_C,24060_V,1704_A
1179_C,8603_V,1705_A
1198_C,8675_V,1706_A
1248_C,9203_V,1707_A
1199_C,8676_V,1708_A
3112_C,26399_V,1709_A
3112_C,26400_V,1710_A
3112_C,26413_V,1711_A
3112_C,26429_V,1712_A
3112_C,26446_V,1713_A
2729_C,19286_V,1714_A
2906_C,22114_V,1715_A
2868_C,20901_V,1716_A
2868_C,20909_V,1717_A
2868_C,20953_V,1718_A
1247_C,9208_V,1719_A
2995_C,24505_V,1720_A
3109_C,26091_V,1721_A
1378_C,9961_V,1722_A
1398_C,10144_V,1723_A
1444_C,10386_V,1724_A
1470_C,10606_V,1725_A
1471_C,10605_V,1726_A
1877_C,13219_V,1727_A
1491_C,10787_V,1728_A
3117_C,27666_V,1729_A
3117_C,27670_V,1730_A
3117_C,27679_V,1731_A
3117_C,27691_V,1732_A
3117_C,27718_V,1733_A
2371_C,16329_V,1734_A
2301_C,15462_V,1735_A
2863_C,20478_V,1736_A
1615_C,11525_V,1737_A
2938_C,22926_V,1738_A
1628_C,11626_V,1739_A
1629_C,11629_V,1740_A
1686_C,11837_V,1741_A
1686_C,11842_V,1742_A
2677_C,12080_V,1743_A
2342_C,15957_V,1744_A
2892_C,21575_V,1745_A
1852_C,12552_V,1746_A
1852_C,12562_V,1747_A
1854_C,12539_V,1748_A
1854_C,12572_V,1749_A
1857_C,12541_V,1750_A
1858_C,12543_V,1751_A
1864_C,12614_V,1752_A
3122_C,29290_V,1753_A
3122_C,29329_V,1754_A
3122_C,29346_V,1755_A
1989_C,13856_V,1756_A
2102_C,14283_V,1757_A
2107_C,14294_V,1758_A
2905_C,22003_V,1759_A
2159_C,14650_V,1760_A
2198_C,14866_V,1761_A
2200_C,14863_V,1762_A
2204_C,14898_V,1763_A
2205_C,14882_V,1764_A
3113_C,26813_V,1765_A
3113_C,26815_V,1766_A
3113_C,26854_V,1767_A
3081_C,15106_V,1768_A
3111_C,26408_V,1769_A
3111_C,26410_V,1770_A
3111_C,26453_V,1771_A
2278_C,15418_V,1772_A
2284_C,15431_V,1773_A
2284_C,15442_V,1774_A
2287_C,15417_V,1775_A
2350_C,15968_V,1776_A
2362_C,16326_V,1777_A
2362_C,16332_V,1778_A
2385_C,16692_V,1779_A
2385_C,16702_V,1780_A
2768_C,17361_V,1781_A
2497_C,17476_V,1782_A
2551_C,17694_V,1783_A
2553_C,17699_V,1784_A
2553_C,17749_V,1785_A
2555_C,17692_V,1786_A
2561_C,18085_V,1787_A
2706_C,19217_V,1788_A
2737_C,19320_V,1789_A
2790_C,19988_V,1790_A
3119_C,28415_V,1791_A
2869_C,20897_V,1792_A
2930_C,22515_V,1793_A
3108_C,26046_V,1794_A
3108_C,26048_V,1795_A
3073_C,25320_V,1796_A
3029_C,24803_V,1797_A
3114_C,26812_V,1798_A
3114_C,26849_V,1799_A
3120_C,28825_V,1800_A
3120_C,28843_V,1801_A
3121_C,29308_V,1802_A
3121_C,29339_V,1803_A
2_C,88_V,1804_A
3110_C,26235_V,1805_A
2874_C,21114_V,1806_A
2874_C,21134_V,1807_A
147_C,950_V,1808_A
103_C,347_V,1809_A
2908_C,22219_V,1810_A
2908_C,22231_V,1811_A
2908_C,22233_V,1812_A
3069_C,25370_V,1813_A
142_C,502_V,1814_A
142_C,761_V,1815_A
1873_C,12989_V,1816_A
2893_C,21792_V,1817_A
2982_C,24174_V,1818_A
160_C,1125_V,1819_A
167_C,1140_V,1820_A
2862_C,20460_V,1821_A
2862_C,20651_V,1822_A
186_C,1143_V,1823_A
201_C,1324_V,1824_A
200_C,1342_V,1825_A
2190_C,15078_V,1826_A
2888_C,21757_V,1827_A
206_C,1554_V,1828_A
216_C,1567_V,1829_A
2282_C,15575_V,1830_A
3118_C,28151_V,1831_A
221_C,1649_V,1832_A
221_C,1655_V,1833_A
2843_C,20332_V,1834_A
651_C,4871_V,1835_A
248_C,1794_V,1836_A
257_C,1847_V,1837_A
276_C,1944_V,1838_A
1578_C,11219_V,1839_A
1578_C,11224_V,1840_A
2929_C,22591_V,1841_A
1687_C,11900_V,1842_A
294_C,2135_V,1843_A
296_C,2130_V,1844_A
308_C,2560_V,1845_A
308_C,2573_V,1846_A
309_C,2581_V,1847_A
309_C,2605_V,1848_A
310_C,2448_V,1849_A
310_C,2525_V,1850_A
310_C,2537_V,1851_A
310_C,2571_V,1852_A
312_C,2569_V,1853_A
313_C,2619_V,1854_A
314_C,2547_V,1855_A
320_C,2975_V,1856_A
318_C,2720_V,1857_A
318_C,2734_V,1858_A
319_C,2946_V,1859_A
319_C,2955_V,1860_A
319_C,2984_V,1861_A
2951_C,23504_V,1862_A
1201_C,8679_V,1863_A
336_C,3094_V,1864_A
353_C,3172_V,1865_A
2907_C,22220_V,1866_A
2907_C,22224_V,1867_A
777_C,5654_V,1868_A
1287_C,9398_V,1869_A
2976_C,24202_V,1870_A
759_C,5515_V,1871_A
759_C,5806_V,1872_A
759_C,5816_V,1873_A
402_C,3537_V,1874_A
2224_C,14991_V,1875_A
3105_C,25791_V,1876_A
2568_C,18272_V,1877_A
424_C,3671_V,1878_A
424_C,3682_V,1879_A
446_C,3770_V,1880_A
470_C,3887_V,1881_A
473_C,3928_V,1882_A
3116_C,27556_V,1883_A
3116_C,27566_V,1884_A
3116_C,27589_V,1885_A
2950_C,4160_V,1886_A
2950_C,23480_V,1887_A
2867_C,21015_V,1888_A
2560_C,18244_V,1889_A
608_C,4640_V,1890_A
610_C,4663_V,1891_A
638_C,4692_V,1892_A
652_C,4845_V,1893_A
3123_C,29844_V,1894_A
3123_C,29900_V,1895_A
1021_C,7626_V,1896_A
1021_C,7629_V,1897_A
1021_C,7630_V,1898_A
3056_C,25103_V,1899_A
2343_C,16089_V,1900_A
2552_C,17807_V,1901_A
2552_C,17814_V,1902_A
775_C,5792_V,1903_A
785_C,6065_V,1904_A
789_C,6156_V,1905_A
2845_C,20342_V,1906_A
2811_C,20199_V,1907_A
1815_C,12396_V,1908_A
836_C,6373_V,1909_A
1241_C,8943_V,1910_A
2359_C,16417_V,1911_A
871_C,6652_V,1912_A
871_C,6700_V,1913_A
2948_C,23507_V,1914_A
916_C,6827_V,1915_A
918_C,6824_V,1916_A
2977_C,24163_V,1917_A
937_C,7027_V,1918_A
974_C,7199_V,1919_A
985_C,7249_V,1920_A
2482_C,17403_V,1921_A
2584_C,18521_V,1922_A
2947_C,16275_V,1923_A
1429_C,10300_V,1924_A
1025_C,7623_V,1925_A
2563_C,18247_V,1926_A
2563_C,18250_V,1927_A
1082_C,8033_V,1928_A
1094_C,8048_V,1929_A
2864_C,20672_V,1930_A
1113_C,8093_V,1931_A
1142_C,8312_V,1932_A
2302_C,15578_V,1933_A
1166_C,8430_V,1934_A
1167_C,8433_V,1935_A
1248_C,9247_V,1936_A
3112_C,26494_V,1937_A
3112_C,26603_V,1938_A
2906_C,22223_V,1939_A
1266_C,9246_V,1940_A
1310_C,9504_V,1941_A
2564_C,18245_V,1942_A
2564_C,18255_V,1943_A
3109_C,26227_V,1944_A
1814_C,12404_V,1945_A
1366_C,9916_V,1946_A
1378_C,9991_V,1947_A
1378_C,10069_V,1948_A
1421_C,10262_V,1949_A
1441_C,10413_V,1950_A
1465_C,10659_V,1951_A
1471_C,10656_V,1952_A
2895_C,21732_V,1953_A
1877_C,13269_V,1954_A
1598_C,11435_V,1955_A
2942_C,23043_V,1956_A
2942_C,23080_V,1957_A
3117_C,27800_V,1958_A
3117_C,27812_V,1959_A
3117_C,27841_V,1960_A
3117_C,27842_V,1961_A
1568_C,11115_V,1962_A
1581_C,11237_V,1963_A
1584_C,11246_V,1964_A
1591_C,11439_V,1965_A
1601_C,11440_V,1966_A
1613_C,11551_V,1967_A
1686_C,11902_V,1968_A
1704_C,11916_V,1969_A
